Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform,Job Link
Network Administrator - Khối Công nghệ thông tin (HO24.165),network administrator,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/network-administrator-khoi-cong-nghe-thong-tin-ho24-165.35C1B0C0.html
"Sofware Engineer (Microsoft Power Apps, Dynamics AX, SQL Server)",software engineer,Junior,1,Công ty TNHH FES VietNam,Bình Dương,Thương lượng,"Python, Java, SQL, CSS, Power BI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/sofware-engineer-microsoft-power-apps-dynamics-ax-sql-server.35C1AE5D.html
[Bình Đại] Chuyên viên IT,IT professional,Intermediate,2-5,Công Ty Cổ Phần Vacxin Việt Nam,Bến Tre,Thương lượng,"SQL, Firewall",Careerviet,https://careerviet.vn/vi/tim-viec-lam/binh-dai-chuyen-vien-it.35C1AE8B.html
CVCC Vận hành hệ thống CNTT,data engineer,Junior,2-3,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"SQL, AWS, Linux, ETL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cvcc-van-hanh-he-thong-cntt.35C1B0C7.html
Network Administrator - Khối Công nghệ thông tin (HO24.234),network administrator,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/network-administrator-khoi-cong-nghe-thong-tin-ho24-234.35C20507.html
DevOps Engineer - Khối Công nghệ thông tin (HO24.239),DevOps engineer,Any Level,N/A,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"MongoDB, Docker, Kubernetes, PostgreSQL, Jenkins, CI/CD, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/devops-engineer-khoi-cong-nghe-thong-tin-ho24-239.35C20561.html
Solution Architect - Khối Công nghệ thông tin (HO24.235),solutions architect,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Big Data, Microservices",Careerviet,https://careerviet.vn/vi/tim-viec-lam/solution-architect-khoi-cong-nghe-thong-tin-ho24-235.35C20506.html
Chuyên viên/CVCC/Chuyên gia Quản lý cấu trúc dữ liệu - Khối Dữ liệu (HO24.222),data analyst,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,Tableau,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-chuyen-gia-quan-ly-cau-truc-du-lieu-khoi-du-lieu-ho24-222.35C2077A.html
Chuyên viên/CVCC/Chuyên gia Chính sách và chất lượng dữ liệu - Khối Dữ liệu (HO24.221),N/A,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-chuyen-gia-chinh-sach-va-chat-luong-du-lieu-khoi-du-lieu-ho24-221.35C2077F.html
Tester - Khối Dữ liệu (HO24.217),QA engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/tester-khoi-du-lieu-ho24-217.35C20781.html
CV/CVCC phát triển nền tảng đa kênh,backend developer,Intermediate,1-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"Java, SQL, AWS, Agile, Scrum, Microservices",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cv-cvcc-phat-trien-nen-tang-da-kenh.35C206DA.html
Chuyên viên/CVCC Phân tích Khách hàng doanh nghiệp - Khối Dữ liệu (HO24.227),business intelligence analyst,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"SQL, Tableau, Power BI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-phan-tich-khach-hang-doanh-nghiep-khoi-du-lieu-ho24-227.35C20756.html
Chuyên viên/CVCC Công nghệ mô hình (AI/ML Ops) - Khối Dữ liệu (HO24.224),data engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Python, SQL, Docker, Kubernetes, Jenkins, CI/CD, Hadoop, Spark, AI, R, Airflow, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-cong-nghe-mo-hinh-ai-ml-ops-khoi-du-lieu-ho24-224.35C20773.html
"[Quận Tân Bình, HCM] Trưởng Nhóm Dự Án IT (Tiếng Nhật) (35Tr-52Tr) (24996)",IT professional,Intermediate,2-5,Công Ty TNHH Reeracoen Việt Nam,Hồ Chí Minh,$35.00,"Python, Java, SQL, MongoDB, PostgreSQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/quan-tan-binh-hcm-truong-nhom-du-an-it-tieng-nhat-35tr-52tr-24996.35C205EB.html
CHUYÊN VIÊN IT DEVOPS  (Mạnh về PYTHON),DevOps engineer,Intermediate,2-5,CÔNG TY TNHH FDI FINANCE,Hà Nội,$25.00,"Python, Docker, Kubernetes, PostgreSQL, MySQL, Jenkins, CI/CD, Agile, Scrum, Salesforce",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-it-devops-manh-ve-python.35C205C9.html
"DevOps Engineer (Python, Nodejs, Java) - Khối Ngân hàng số (HO24.214)",DevOps engineer,Any Level,N/A,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"MongoDB, PostgreSQL, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/devops-engineer-python-nodejs-java-khoi-ngan-hang-so-ho24-214.35C20772.html
Chuyên viên/CVCC Phân tích quản trị - Khối Dữ liệu (HO24.228),business intelligence analyst,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"SQL, Tableau, Power BI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-phan-tich-quan-tri-khoi-du-lieu-ho24-228.35C20738.html
Lập trình viên Backend - Backend Developer (Java) - Khối Ngân hàng số (HO24.213),backend developer,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Java, HTML5, JQuery, AWS, Azure, GCP, Bootstrap, jQuery, Spring, PostgreSQL, MySQL, REST API, AI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-backend-backend-developer-java-khoi-ngan-hang-so-ho24-213.35C20733.html
Data Analyst - Khối Dữ liệu (HO24.215),data analyst,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-analyst-khoi-du-lieu-ho24-215.35C20777.html
Chuyên viên/CVCC Mô hình kinh doanh (Data scientist) - Khối Dữ liệu (HO24.223),data scientist,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"SQL, Tableau, Power BI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-mo-hinh-kinh-doanh-data-scientist-khoi-du-lieu-ho24-223.35C20776.html
Business Analyst - Khối Dữ liệu (HO24.218),business analyst,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst-khoi-du-lieu-ho24-218.35C20787.html
Data Architect - Khối Dữ liệu (HO24.220),IT professional,Senior,5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-architect-khoi-du-lieu-ho24-220.35C20783.html
[PHENIKAA MEC] NHÂN VIÊN CÔNG NGHỆ THÔNG TIN,system administrator,Junior,1-2,CTCP Y HỌC VĨNH THIỆN,Hà Nội,$12.00,Linux,Careerviet,https://careerviet.vn/vi/tim-viec-lam/phenikaa-mec-nhan-vien-cong-nghe-thong-tin.35C204AB.html
Kỹ sư Phát triển AI - Khối Công nghệ thông tin (HO24.231),data scientist,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Python, Java, Docker, gRPC, Flask, Django, Git, TensorFlow, PyTorch",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-ai-khoi-cong-nghe-thong-tin-ho24-231.35C204F4.html
"[Nam Từ Liêm, Hà Nội] BrSE (IT/Tiếng Nhật N2) (50Tr-68Tr) (24957)",IT professional,Intermediate,2-5,Công Ty TNHH Reeracoen Việt Nam,Hà Nội,$50.00,"Python, Java, SQL, JavaScript, PHP, TypeScript, Swift, Kotlin",Careerviet,https://careerviet.vn/vi/tim-viec-lam/nam-tu-liem-ha-noi-brse-it-tieng-nhat-n2-50tr-68tr-24957.35C1FFD1.html
Chuyên viên/CVCC Kiểm định mô hình (Model Validation) - Khối Dữ liệu (HO24.225),data scientist,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Python, SQL, Tableau, Power BI, MATLAB, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-kiem-dinh-mo-hinh-model-validation-khoi-du-lieu-ho24-225.35C2076F.html
Chuyên viên Kiểm thử tự động (Automation Tester) - Khối Công nghệ thông tin (HO24.236)),QA engineer,Intermediate,2-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-tu-dong-automation-tester-khoi-cong-nghe-thong-tin-ho24-236.35C2051C.html
Kỹ Sư Phát Triển Front End - Khối Công nghệ thông tin (HO24.232),frontend developer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"JavaScript, HTML5, CSS3, Angular, TypeScript, Git",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-front-end-khoi-cong-nghe-thong-tin-ho24-232.35C204F8.html
BACK-END DEVELOPER (Python/JavaScript/Scala/Go),backend developer,Any Level,N/A,CÔNG TY TNHH CA ADVANCE VIỆT NAM,Hồ Chí Minh,$750.00,"Python, Java, AWS, Azure, GCP, gRPC, Flask, Django, GraphQL, Git, GitHub, Pandas, NoSQL, Agile, RabbitMQ",Careerviet,https://careerviet.vn/vi/tim-viec-lam/back-end-developer-python-javascript-scala-go.35C2374D.html
Lập trình viên .NET,frontend developer,Junior,1-3,CÔNG TY CỔ PHẦN FLAMINGO HOLDING GROUP,Hà Nội,$15.00,"Java, SQL, HTML, CSS, .NET, JQuery, Bootstrap, jQuery, IIS",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-net.35C23859.html
ERP Specialist,data analyst,Junior,2-3,CÔNG TY TNHH AMERICA INDOCHINA MANAGEMENT VIETNAM,Hồ Chí Minh,Thương lượng,"SQL, HTML, Power BI, Data analysis, Analysis",Careerviet,https://careerviet.vn/vi/tim-viec-lam/erp-specialist.35C24659.html
Software Manual Tester,QA engineer,Junior,1-3,Yes4All Trading Services Company Limited,Hồ Chí Minh,Thương lượng,"Analysis, Selenium, JIRA, UI/UX",Careerviet,https://careerviet.vn/vi/tim-viec-lam/software-manual-tester.35C24C9E.html
Senior Java Developer - Hanoi/HoChiMinh - TA160,software developer,Senior,3-7,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Java, SQL, Kubernetes, Angular, Spring, SOAP, Git, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-java-developer-hanoi-hochiminh-ta160.35C1AD50.html
[DI6] Mobile Developer (React Native) – 4C001,mobile developer,Junior,2-3,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,$1000.00,"React, Angular, Swift, Kotlin, React Native",Careerviet,https://careerviet.vn/vi/tim-viec-lam/di6-mobile-developer-react-native-4c001.35C1AB5C.html
[DI6] Senior Front-End Developer (Reactjs/Angular) - MSB -1Y562,frontend developer,Junior,2-3,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,$1000.00,"JavaScript, HTML, React, AWS, Angular, TypeScript, Git, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/di6-senior-front-end-developer-reactjs-angular-msb-1y562.35C1AB5F.html
Java Backend,backend developer,Junior,2,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Thương lượng,"Java, Docker, Spring, Redis, Restful API, SOAP, GitHub, CI/CD, Agile, Scrum, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/java-backend.35C1AD3B.html
PHÓ PHÒNG KINH DOANH (TIẾNG ANH),N/A,Lead/Expert,5-25,CÔNG TY TNHH MEDRING VIỆT NAM INTERNATIONAL,Hà Nội,$30.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/pho-phong-kinh-doanh-tieng-anh.35C1ACE8.html
Giám đốc Quản lý sản phẩm - DSP - MSB_Khối Chuyển đổi số (DF) - 1M466,N/A,Senior,6,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,$60.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/giam-doc-quan-ly-san-pham-dsp-msb_khoi-chuyen-doi-so-df-1m466.35C1AD2F.html
[DI6] Senior Data Engineer (SQL) – MSB - 1Y565,data engineer,Intermediate,3-4,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,$1000.00,"Python, Java, SQL, AWS, Hadoop, Spark, Big Data, NoSQL, Agile, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/di6-senior-data-engineer-sql-msb-1y565.35C1AB26.html
[DI6] IT Business Analyst - MSB - 1Y563,business analyst,Junior,2-3,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,$1000.00,"AWS, MySQL, JIRA, Confluence, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/di6-it-business-analyst-msb-1y563.35C1AB4F.html
Senior Marketing Specialist (For EU Market),N/A,Senior,3-10,BSS Group,Hà Nội,$22.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-marketing-specialist-for-eu-market.35C1AD70.html
[DI6] Senior Java Developer/Squad Lead – MSB - 1Y560,software developer,Intermediate,3-4,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,$1000.00,"Java, SQL, AWS, Spring, MySQL, Jenkins, Bitbucket, NoSQL, Agile, Scrum, Microservices",Careerviet,https://careerviet.vn/vi/tim-viec-lam/di6-senior-java-developer-squad-lead-msb-1y560.35C1AB6A.html
Chuyên Viên Phát Triển Nền Tảng Số (Digital Product),IT professional,Any Level,N/A,Công Ty Tài Chính TNHH MB SHINSEI (MCREDIT),Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-nen-tang-so-digital-product.35C1AD27.html
KỸ SƯ QUẢN TRỊ HỆ THỐNG NỘI BỘ,data engineer,Junior,2,Công Ty Cổ Phần Indefol Solar,Hồ Chí Minh,$15.00,"MySQL, Linux, Unix",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-quan-tri-he-thong-noi-bo.35C1AC94.html
Voice Engineer in Ho Chi Minh Office,software engineer,Junior,1-2,"Trends & Technologies, Inc. Vietnam Co. Limited",Hồ Chí Minh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/voice-engineer-in-ho-chi-minh-office.35C1AB71.html
Data Scientist Expert - Hà Nội - TA139,data scientist,Senior,5-7,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, Excel, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-scientist-expert-ha-noi-ta139.35C1ACC9.html
Frontend Developer - Angular,frontend developer,Junior,2,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Thương lượng,Angular,Careerviet,https://careerviet.vn/vi/tim-viec-lam/frontend-developer-angular.35C1AD44.html
Chuyên viên Giám sát điều tra (SOC),system administrator,Junior,1,Công Ty Cổ Phần Giải Pháp Thanh Toán Việt Nam (VNPAY),Hà Nội,Thương lượng,Linux,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-giam-sat-dieu-tra-soc.35C1AADE.html
Digital Marketing Executive (For EU Market),IT professional,Junior,1-4,BSS Group,Hà Nội,$14.00,SEO,Careerviet,https://careerviet.vn/vi/tim-viec-lam/digital-marketing-executive-for-eu-market.35C1AD75.html
[DI6] Senior Tester (Automation/Manual) – MSB - 1Y561,QA engineer,Intermediate,3-4,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,$1000.00,"AWS, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/di6-senior-tester-automation-manual-msb-1y561.35C1AB82.html
Chuyên viên hỗ trợ vận hành (CNTT),N/A,Junior,2,Công ty Cổ phần Tập đoàn Y Dược Vietlife,Hà Nội,$15.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ho-tro-van-hanh-cntt.35C20341.html
SALE ADMIN,SAP consultant,Junior,1-2,CÔNG TY TNHH INFOPLUS,Hà Nội,Thương lượng,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/sale-admin.35C2012C.html
Giảng viên Quản trị vận hành hệ thống mạng CNTT,N/A,Intermediate,3-5,Công ty Cổ phần Hướng nghiệp Á Âu,Hồ Chí Minh,$15.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/giang-vien-quan-tri-van-hanh-he-thong-mang-cntt.35C20119.html
ERP System Analyst (1 year contract),systems analyst,Intermediate,3,Công ty TNHH Onpoint,Hồ Chí Minh,Thương lượng,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/erp-system-analyst-1-year-contract.35C1FF0A.html
[I1] NHÂN VIÊN NETWORK,system administrator,Junior,1-3,BellSystem24-Việt Nam,Hồ Chí Minh,$12.00,"AWS, Linux, VMware, TCP/IP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/i1-nhan-vien-network.35C20227.html
Chuyên viên cao cấp Quản trị rủi ro Công nghệ thông tin,data analyst,Intermediate,3-5,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,$20.00,"Python, SQL, Excel",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-quan-tri-rui-ro-cong-nghe-thong-tin.35C20364.html
Sales Manager,SAP consultant,Junior,2,CÔNG TY CỔ PHẦN CÔNG NGHỆ FOXAI,Hà Nội,Thương lượng,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/sales-manager.35C20329.html
CVCC/Chuyên gia Vận hành dịch vụ Cloud - MSB - KCN - 3I091,DevOps engineer,Junior,2-3,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,Thương lượng,"Python, AWS, Ansible, Chef, Puppet, Linux, Bash, Selenium, Firewall",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cvcc-chuyen-gia-van-hanh-dich-vu-cloud-msb-kcn-3i091.35C20263.html
ERP Business Analyst & Operations Manager,business analyst,Lead/Expert,8-12,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/erp-business-analyst-operations-manager.35C202F2.html
Chuyên viên phân tích nghiệp vụ (BA) - ERP,N/A,Intermediate,3,Tập Đoàn Karofi Holding,Hà Nội,$18.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-ba-erp.35C20334.html
Customer Service Specialist,N/A,Junior,2-3,Viet Thai International,Hồ Chí Minh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/customer-service-specialist.35C24B31.html
Data Engineer,data engineer,Junior,2,Concung.com - Con Cung Joint Stock Company,Hồ Chí Minh,Thương lượng,"Python, SQL, Power BI, AWS, Azure, GCP, Hadoop, Big Data, ETL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-engineer.35C24BB1.html
Chuyên viên Kinh doanh (Account Manager),data analyst,Junior,2,Công ty TNHH Viettel - CHT,Hồ Chí MinhHà Nội,Thương lượng,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-account-manager.35C1A936.html
110814 - Sales Manager (HCM) - Communication,N/A,Senior,5,"RGF HR Agent Vietnam Co., LTD",Hồ Chí Minh,$375.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/110814-sales-manager-hcm-communication.35C1A7C3.html
Nhân Viên Bảo Đảm Chất Lượng,data analyst,Junior,2-3,Trường Đại Học Tân Tạo,Long An,Thương lượng,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-bao-dam-chat-luong.35C1A8EE.html
POS Specialist,SAP consultant,Intermediate,3-5,Viet Thai International,Hồ Chí Minh,Thương lượng,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/pos-specialist.35C1A87B.html
Trưởng nhóm Vận hành,N/A,Intermediate,3,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-van-hanh.35C1A9CE.html
