Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform,Job Link
"CV/CVCC PHÁT TRIỂN HỆ THỐNG TÍCH HỢP, THANH TOÁN",N/A,N/A,2 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Java, MongoDB, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, NoSQL, Agile, Scrum, Kafka, Apache",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cv-cvcc-phat-trien-he-thong-tich-hop-thanh-toan.35C1F16B.html
"CV/CVCC PHÁT TRIỂN HỆ THỐNG TÍCH HỢP, THANH TOÁN",N/A,N/A,2 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Java, MongoDB, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, NoSQL, Agile, Scrum, Kafka, Apache",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cv-cvcc-phat-trien-he-thong-tich-hop-thanh-toan.35C1F14B.html
T24 CORE BANKING DEVOPS ENGINEER,N/A,N/A,2 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Java, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, Ansible, Linux, Agile, Scrum, Kafka, Apache",Careerviet,https://careerviet.vn/vi/tim-viec-lam/t24-core-banking-devops-engineer.35C1F16D.html
Senior Finance Management System Development,N/A,N/A,3 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"SQL, AWS, PostgreSQL, MySQL, Spark, Agile, Scrum, SAP, ERP, ETL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-finance-management-system-development.35C1F154.html
Cloud Engineering & DevSecOps,N/A,N/A,2 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Java, Docker, Kubernetes, AWS, Azure, GCP, Jenkins, CI/CD, Ansible, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cloud-engineering-devsecops.35C1F16E.html
Chuyên viên/Chuyên viên cao Phát triển phần mềm số hóa quy trình nghiệp vụ - K.CNTT,N/A,N/A,1 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"AWS, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-phat-trien-phan-mem-so-hoa-quy-trinh-nghiep-vu-k-cntt.35C1F16F.html
Finance Management System Development,N/A,N/A,3 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"SQL, AWS, PostgreSQL, MySQL, Spark, Agile, Scrum, SAP, ETL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/finance-management-system-development.35C1F156.html
Cloud Engineering & DevSecOps,N/A,N/A,2 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Java, Docker, Kubernetes, AWS, Azure, GCP, Jenkins, CI/CD, Ansible, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cloud-engineering-devsecops.35C1F14F.html
Data Analysis & Data Science,N/A,N/A,1 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Python, SQL, Power BI, MongoDB, AWS, PostgreSQL, MySQL, NoSQL, Agile, Scrum, SAP, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-analysis-data-science.35C1F15A.html
Senior Data Engineering,N/A,N/A,3 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,"Python, Java, SQL, AWS, PostgreSQL, MySQL, Spark, NoSQL, Agile, Scrum, ETL, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-engineering.35C1F15D.html
T24 CORE BANKING DEVOPS ENGINEER,N/A,N/A,2 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh tranh,"Java, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, Ansible, Linux, Agile, Scrum, Kafka, Apache",Careerviet,https://careerviet.vn/vi/tim-viec-lam/t24-core-banking-devops-engineer.35C1F151.html
Data Governance,N/A,N/A,1 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh tranh,"Python, SQL, AWS, PostgreSQL, MySQL, NoSQL, Agile, Scrum, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-governance.35C1F165.html
Senior Data Analysis & Data Science,N/A,N/A,3 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh tranh,"Python, SQL, Power BI, MongoDB, AWS, PostgreSQL, MySQL, Machine Learning, NoSQL, Agile, Scrum, SAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-analysis-data-science.35C1F158.html
Trưởng phòng Thiết kế Điện tử (Hardware & Firmware Design Manager),N/A,N/A,3 - 10 Năm,Tập Đoàn Karofi Holding,Hưng YênHà Nội,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-phong-thiet-ke-dien-tu-hardware-firmware-design-manager.35C1F07F.html
Lập Trình Viên,N/A,N/A,3 - 5 Năm,CÔNG TY CỔ PHẦN MIA RETAIL,Hồ Chí Minh,20 Tr - 25 Tr VND,"Python, React, PHP, VueJS, Git",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien.35C295EA.html
Tester,N/A,N/A,1 - 2 Năm,CÔNG TY TNHH PHẦN MỀM TIẾP THỊ VIDEO QUỐC TẾ,Hồ Chí Minh,10 Tr - 15 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/tester.35C29863.html
Collections Data Analyst (Fresher/Senior),N/A,N/A,1 - 3 Năm,FE CREDIT,Hồ Chí Minh,Cạnh tranh,"SQL, Excel, Statistics",Careerviet,https://careerviet.vn/vi/tim-viec-lam/collections-data-analyst-fresher-senior.35C297E5.html
Frontend Developer,N/A,N/A,1 - 2 Năm,CÔNG TY TNHH PHẦN MỀM TIẾP THỊ VIDEO QUỐC TẾ,Hồ Chí Minh,Lên đến 15 Tr VND,"JavaScript, HTML5, CSS3, ReactJS, JQuery, RESTful, TypeScript, Bootstrap, jQuery, Restful API",Careerviet,https://careerviet.vn/vi/tim-viec-lam/frontend-developer.35C2977C.html
FRONT-END DEVELOPER,N/A,N/A,N/A,CÔNG TY TNHH CA ADVANCE VIỆT NAM,Hồ Chí Minh,"750 - 1,200 USD","JavaScript, HTML, CSS, ReactJS, AWS, Azure, GCP, Bootstrap, Git, GitHub, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/front-end-developer.35C296CF.html
Nhân viên Triển Khai Bảo Trì Phần Mềm,N/A,N/A,1 - 2 Năm,Công ty TNHH Phát Triển Và Chuyển Giao Phần Mềm,Hồ Chí Minh,7 Tr - 10 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-trien-khai-bao-tri-phan-mem.35C1EC93.html
Release Train Engineer,N/A,N/A,8 - 9 Năm,HR Vietnam’s ESS Client,Hồ Chí Minh,Cạnh tranh,"Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/release-train-engineer.35C1ED03.html
Senior Business Intelligence Analyst - Corporate Banking - Hà Nội - TA133,N/A,N/A,4 - 6 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh tranh,"SQL, Excel, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-business-intelligence-analyst-corporate-banking-ha-noi-ta133.35C1EBF1.html
Chuyên viên Cấp cao/Chuyên gia Quản trị Dữ liệu - Phòng Dữ liệu Chuyển đổi số - Dự án Chuyển đổi số,N/A,N/A,Trên 3 Năm,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Cạnh tranh,"Python, SQL, Excel, Agile, Scrum, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cap-cao-chuyen-gia-quan-tri-du-lieu-phong-du-lieu-chuyen-doi-so-du-an-chuyen-doi-so.35C1EC4C.html
Senior Business Intelligence Analyst - Retail Banking- Hà Nội - TA133,N/A,N/A,5 - 7 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh tranh,"Python, SQL, Excel, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-business-intelligence-analyst-retail-banking-ha-noi-ta133.35C1EC05.html
Senior Social Media - Digital Marketing Center - Data and Digital Transformation Division,N/A,N/A,Trên 1 Năm,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-social-media-digital-marketing-center-data-and-digital-transformation-division.35C1ECF1.html
Chuyên viên Cấp cao/Chuyên gia Kiểm thử Phần mềm - Phòng Phân tích Nghiệp vụ - Khối Công nghệ,N/A,N/A,Trên 1 Năm,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cap-cao-chuyen-gia-kiem-thu-phan-mem-phong-phan-tich-nghiep-vu-khoi-cong-nghe.35C1ECD0.html
Kỹ Sư AI,N/A,N/A,2 - 3 Năm,TRAN DUC GROUP - CÔNG TY CỔ PHẦN TRẦN ĐỨC,Bình Dương,Cạnh tranh,AI,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-ai.35C1ECF6.html
Product Owner - Data Product - Digital Transformation Project,N/A,N/A,1 - 3 Năm,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Cạnh tranh,"SQL, Tableau, Power BI, Data analysis, Analysis, AWS, Azure, GCP, Big Data, AI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/product-owner-data-product-digital-transformation-project.35C1ECA7.html
Solution Architect,N/A,N/A,5 - 7 Năm,HR Vietnam’s ESS Client,Hồ Chí Minh,Cạnh tranh,"AWS, Azure",Careerviet,https://careerviet.vn/vi/tim-viec-lam/solution-architect.35C1ED26.html
Chuyên viên Cấp cao/Chuyên gia Phân tích Nghiệp vụ - Phòng Phân tích Nghiệp vụ - Khối Công nghệ,N/A,N/A,Trên 1 Năm,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cap-cao-chuyen-gia-phan-tich-nghiep-vu-phong-phan-tich-nghiep-vu-khoi-cong-nghe.35C1ECC0.html
Lập Trình Viên (Power Platform Office 365),N/A,N/A,2 - 5 Năm,CÔNG TY CP CÔNG NGHỆ QI,Hồ Chí Minh,16 Tr - 19 Tr VND,"Power BI, Excel, Analysis",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-power-platform-office-365.35C1EE09.html
Chuyên gia/Trưởng nhóm phát triển sản phẩm và Kinh doanh Tài chính số,N/A,N/A,5 - 8 Năm,Ngân Hàng TMCP Tiên Phong (TPBank),Hồ Chí Minh,Cạnh Tranh,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-truong-nhom-phat-trien-san-pham-va-kinh-doanh-tai-chinh-so.35C1EE91.html
Project Coordinator,N/A,N/A,2 - 5 Năm,CÔNG TY CP CÔNG NGHỆ QI,Hồ Chí Minh,18 Tr - 22 Tr VND,"SQL, Power BI, Azure",Careerviet,https://careerviet.vn/vi/tim-viec-lam/project-coordinator.35C1EE08.html
Kỹ sư phát triển phần mềm (ERP & MES),N/A,N/A,Trên 1 Năm,EuP Group,Hà Nội,12 Tr - 20 Tr VND,"Python, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-phan-mem-erp-mes.35C1EE21.html
Nhân viên IT,N/A,N/A,1 - 2 Năm,CÔNG TY CỔ PHẦN NHỰA TÁI CHẾ DUY TÂN,Long An,10 Tr - 14 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it.35C1EDC4.html
Account Manager / Nhân viên Kinh doanh (Giải Pháp CNTT/ Hạ Tầng Viễn Thông) (B2B),N/A,N/A,3 - 5 Năm,CÔNG TY CP CÔNG NGHỆ QI,Hồ Chí Minh,15 Tr - 20 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/account-manager-nhan-vien-kinh-doanh-giai-phap-cntt-ha-tang-vien-thong-b2b.35C1EE06.html
CVCC Phân tích kinh doanh (Điều phối các dự án Thu hồi nợ) - TA082,N/A,N/A,Trên 2 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh Tranh,"Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cvcc-phan-tich-kinh-doanh-dieu-phoi-cac-du-an-thu-hoi-no-ta082.35C1EE24.html
Chuyên viên Cấp cao/Chuyên gia - Phòng Phát triển và Vận hành Ứng dụng - Khối Công nghệ,N/A,N/A,Trên 1 Năm,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Cạnh Tranh,"Java, HTML, CSS, PHP, Docker, TypeScript, Jenkins, CI/CD",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cap-cao-chuyen-gia-phong-phat-trien-va-van-hanh-ung-dung-khoi-cong-nghe.35C1EC35.html
Chuyên viên Cấp cao/Chuyên gia - Phát triển T24 - Phòng Phát triển và Vận hành Ứng dụng - Khối Công nghệ,N/A,N/A,1 - 5 Năm,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Cạnh Tranh,"Java, SQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cap-cao-chuyen-gia-phat-trien-t24-phong-phat-trien-va-van-hanh-ung-dung-khoi-cong-nghe.35C1EC43.html
Kỹ sư phát triển phần mềm (MES & IOT),N/A,N/A,Trên 1 Năm,EuP Group,Hà Nội,12 Tr - 20 Tr VND,Python,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-phan-mem-mes-iot.35C1EE1F.html
Data Scientist Expert - Hà Nội - TA133,N/A,N/A,5 - 6 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh Tranh,"Python, SQL, Excel, Data analysis, Data science, Statistics, Analysis, Machine Learning, Data Mining, Business Intelligence, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-scientist-expert-ha-noi-ta133.35C1EBE2.html
Software Engineer (Power Platform Office 365),N/A,N/A,3 - 5 Năm,CÔNG TY CP CÔNG NGHỆ QI,Hồ Chí Minh,Cạnh Tranh,"Power BI, Analysis",Careerviet,https://careerviet.vn/vi/tim-viec-lam/software-engineer-power-platform-office-365.35C1EE07.html
Trưởng phòng Kinh doanh CNTT,N/A,N/A,Trên 2 Năm,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM,Hồ Chí Minh,Cạnh Tranh,"Excel, Power Point",Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-cntt.35C0CCCB.html
Sales Manager/ Business Development Manager (JLPT N2),N/A,N/A,6 - 8 Năm,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/sales-manager-business-development-manager-jlpt-n2.35C1EBD2.html
"Chuyên gia quản lý rủi ro an ninh thông tin, Phòng Quản trị rủi ro hoạt động, Khối Quản trị rủi ro",N/A,N/A,5 - 7 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-quan-ly-rui-ro-an-ninh-thong-tin-phong-quan-tri-rui-ro-hoat-dong-khoi-quan-tri-rui-ro.35C1EBCE.html
BUSINESS ANALYST (Project Owner),N/A,N/A,1 - 2 Năm,CÔNG TY TNHH GLOBAL COMMERCIAL PARTNER,Hồ Chí Minh,10 Tr - 12 Tr VND,"Excel, Figma",Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst-project-owner.35C29675.html
IT Support,N/A,N/A,1 - 3 Năm,Vietnam Suzuki Corporation,Hồ Chí Minh,Cạnh Tranh,Networking,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-support.35C28E6F.html
Lập trình viên ứng dụng tại Hà Nội,N/A,N/A,2 - 5 Năm,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,15 Tr - 25 Tr VND,"Python, Java, SQL, JavaScript, HTML, CSS, C#, JQuery, Docker, Bootstrap, jQuery, MySQL, Git, GitHub, Big Data",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-ung-dung-tai-ha-noi.35C1E83C.html
Senior Data Scientist - Hà Nội - TA139,N/A,N/A,3 - 5 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh Tranh,"Python, SQL, Excel, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-scientist-ha-noi-ta139.35C1EA1C.html
Chuyên viên phát triển phần mềm cấp cao (Senior Back-end),N/A,N/A,4 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Java, SQL, HTML5, CSS3, Docker, Spring, REST API, SOAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-phan-mem-cap-cao-senior-back-end.35C1E96C.html
Chuyên viên kiểm thử tự động,N/A,N/A,3 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Selenium, JIRA, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-tu-dong.35C1E991.html
Nhân Viên Kinh Doanh Phần Mềm Quản Lý Bán Hàng - Bình Dương,N/A,N/A,N/A,Công ty Cổ phần Công nghệ Sapo,Bình Dương,8 Tr - 15 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-phan-mem-quan-ly-ban-hang-binh-duong.35C1E35E.html
"[Khánh Hòa/Lâm Đồng] Chuyên Viên Sale Online Phần Mềm Mảng TMDT Được Đào Tạo - Thu Nhập Từ 15M++, Đầy đủ chế độ",N/A,N/A,N/A,Công ty Cổ phần Công nghệ Sapo,Khánh HòaLâm Đồng,8 Tr - 15 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/khanh-hoa-lam-dong-chuyen-vien-sale-online-phan-mem-mang-tmdt-duoc-dao-tao-thu-nhap-tu-15m-day-du-che-do.35C1E370.html
"Nhân Viên Tư Vấn Online Mảng Fnb/Tmđt [Huế] - Không Yêu Cầu Kinh Nghiệm, Được Đào Tạo Bài Bản",N/A,N/A,N/A,Công ty Cổ phần Công nghệ Sapo,Thừa Thiên- Huế,8 Tr - 15 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-tu-van-online-mang-fnb-tmdt-hue-khong-yeu-cau-kinh-nghiem-duoc-dao-tao-bai-ban.35C1E36C.html
Chuyên Viên Kinh Doanh Phần Mềm Lĩnh Vực TMĐT/ FNB Tại Văn Phòng Kiên Giang,N/A,N/A,N/A,Công ty Cổ phần Công nghệ Sapo,Kiên Giang,8 Tr - 15 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-phan-mem-linh-vuc-tmdt-fnb-tai-van-phong-kien-giang.35C1E366.html
Kỹ sư chất lượng dữ liệu (Data Quality Engineer),N/A,N/A,N/A,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-chat-luong-du-lieu-data-quality-engineer.35C1E989.html
Trải Nghiệm Nhân Viên (Employee Experience),N/A,N/A,Trên 2 Năm,Công ty TNHH Viettel - CHT,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/trai-nghiem-nhan-vien-employee-experience.35C1E93D.html
Chuyên Viên Chất Lượng Dữ Liệu/ Kiểm Soát Chất Lượng (Data Quality/ Quality Control),N/A,N/A,2 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Python, SQL, JavaScript, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chat-luong-du-lieu-kiem-soat-chat-luong-data-quality-quality-control.35C1E951.html
Chuyên Viên Cao Cấp Quản Trị Dữ Liệu - Hà Nội - TA125,N/A,N/A,4 - 6 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-quan-tri-du-lieu-ha-noi-ta125.35C1EAD7.html
Kỹ sư dữ liệu (Data Engineer ),N/A,N/A,3 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Python, SQL, Kubernetes, AWS, Azure, GCP, Linux, TensorFlow, Keras, Hadoop, Spark, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-du-lieu-data-engineer.35C1E985.html
Chuyên viên Phân tích nghiệp vụ CNTT Cấp Cao  (Senior Business Analyst),N/A,N/A,3 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,"JIRA, Confluence, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-cap-cao-senior-business-analyst.35C1E97E.html
Nhân Viên Kinh Doanh,N/A,N/A,Trên 1 Năm,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM,Hồ Chí Minh,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35C1EA8C.html
IT Project Management,N/A,N/A,2 - 4 Năm,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,30 Tr - 40 Tr VND,"Java, Spring, PostgreSQL, Redis, Jenkins, CI/CD, NoSQL, JIRA, Agile, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-project-management.35C1EA21.html
Lập trình viên Mobile tại Hà Nội,N/A,N/A,2 - 5 Năm,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,15 Tr - 25 Tr VND,"RESTful, Restful API, Android, iOS, Flutter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-mobile-tai-ha-noi.35C1E844.html
"Product Owner (Digital Marketing, AI)",N/A,N/A,3 - 7 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh tranh,"AI, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/product-owner-digital-marketing-ai.35C24648.html
Chuyên Viên Phát triển phần mềm IT,N/A,N/A,1 - 3 Năm,Ngân Hàng Thương Mại Cổ Phần Bảo Việt,Hà Nội,"500 - 1,000 USD","Java, SQL, C#, Linux, Unix, Business Intelligence",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-phan-mem-it.35C24759.html
Technical Architect,N/A,N/A,N/A,"HD SAISON Finance Co., Ltd",Hồ Chí Minh,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/technical-architect.35C2477F.html
Senior Data Analyst,N/A,N/A,Trên 3 Năm,CÔNG TY TNHH ANTSOMI VIỆT NAM,Hồ Chí Minh,18 Tr - 22 Tr VND,"Python, SQL, Power BI, Data analysis, Data science, Statistics, Analysis, Machine Learning",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-analyst.35C245DA.html
Chuyên viên Kiểm thử (Tester),N/A,N/A,1 - 3 Năm,Ngân Hàng Thương Mại Cổ Phần Bảo Việt,Hà Nội,"500 - 1,000 USD",SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-tester.35C24758.html
Technical Support - Trực ca,N/A,N/A,1 - 2 Năm,Tổng công ty Bưu điện Việt Nam,Hà Nội,10 Tr - 25 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/technical-support-truc-ca.35C246B1.html
Nhân viên triển khai phần mềm,N/A,N/A,1 - 3 Năm,CÔNG TY CỔ PHẦN TẬP ĐOÀN IVI,Hà Nội,Lên đến 15 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-trien-khai-phan-mem.35C245F1.html
QC/ Tester (Kinh nghiệm Manual lẫn Auto),N/A,N/A,2 - 4 Năm,CÔNG TY TNHH CÔNG NGHỆ THỂ THAO OOKK,Hồ Chí Minh,Cạnh tranh,"SQL, Docker, CI/CD",Careerviet,https://careerviet.vn/vi/tim-viec-lam/qc-tester-kinh-nghiem-manual-lan-auto.35C24610.html
ERP/ SAP Application Support Supervisor (Business Information Services),N/A,N/A,2 - 5 Năm,Zuellig Pharma Viet Nam,Hồ Chí Minh,Cạnh tranh,"SAP, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/erp-sap-application-support-supervisor-business-information-services.35C2467E.html
Quản Lý Dự Án (Dự án Hệ thống quản lý hồ sơ vật lý) - Hà Nội - TA083,N/A,N/A,5 - 7 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh tranh,"JIRA, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/quan-ly-du-an-du-an-he-thong-quan-ly-ho-so-vat-ly-ha-noi-ta083.35C24581.html
Chuyên Viên Vận Hành POS - HCM - TA083,N/A,N/A,1 - 2 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hồ Chí Minh,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-van-hanh-pos-hcm-ta083.35C24700.html
Hà Nội - Kỹ Sư CNTT (Tích Hợp Hệ Thống),N/A,N/A,N/A,CÔNG TY CỔ PHẦN SẢN XUẤT VÀ BẢO DƯỠNG THIẾT BỊ HÀNG KHÔNG,Hà Nội,Trên 10 Tr VND,"Linux, Firewall",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ha-noi-ky-su-cntt-tich-hop-he-thong.35C24644.html
Chuyên viên chính/cao cấp phân tích dữ liệu nâng cao (Advanced Analytics),N/A,N/A,2 - 5 Năm,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Cạnh tranh,"Python, Docker, Kubernetes, Hadoop, Spark, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chinh-cao-cap-phan-tich-du-lieu-nang-cao-advanced-analytics.35C244D6.html
Senior Java Developer - Hanoi/HoChiMinh - TA160,N/A,N/A,3 - 7 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà NộiHồ Chí Minh,Cạnh tranh,"Java, SQL, RESTful, Kubernetes, Spring, SOAP, Git, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-java-developer-hanoi-hochiminh-ta160.35C244D0.html
